customer_unique_id,recency_days,frequency_orders,monetary_total,avg_order_value,avg_review_score,avg_delivery_days,last_purchase,churn_180d,R_score,F_score,M_score,RFM_score,segment_name
28f469dc966470e4607b05183ef6aa92,195,1,49.95,49.95,4.0,16.0,2018-02-14 22:06:17,True,3,1,2,312,Need Attention
28f4dbd2d06f8f1034691a1173d380e7,276,1,34.9,34.9,5.0,18.0,2017-11-25 16:03:45,True,2,1,1,211,Hibernating
28f68e4284d2287c10f0bc2704023f72,53,1,539.0,539.0,4.0,8.0,2018-07-06 15:21:12,False,4,1,4,414,New Customers
28f8c4895aee05aaa7b148157ecc5b1e,84,1,17.8,17.8,4.0,5.0,2018-06-05 19:28:28,False,4,1,1,411,New Customers
28fd4c221c220b0baa1e6861c09e6ca7,130,1,24.99,24.99,5.0,5.0,2018-04-20 18:47:04,False,3,1,1,311,Need Attention
2902d3f5d84730a12c4773d6923132d2,43,1,129.9,129.9,5.0,10.0,2018-07-17 08:33:55,False,4,1,3,413,New Customers
290b9cb882e7c0f2f5fa1cc30941e4bb,341,1,79.9,79.9,5.0,21.0,2017-09-22 00:12:54,True,2,1,2,212,Hibernating
290bb40e92856174e1deeeda861469bd,98,1,39.0,39.0,3.0,5.0,2018-05-22 21:06:32,False,4,1,1,411,New Customers
290c77bc529b7ac935b93aa66c333dc3,228,1,289.0,289.0,5.0,16.0,2018-01-12 20:48:24,True,2,1,4,214,Hibernating
290caae6401545a3337819493aaa8163,197,1,119.9,119.9,1.0,34.0,2018-02-13 14:35:25,True,3,1,3,313,Regular
291addf08b15f77aea0f14646c924501,519,1,125.9,125.9,5.0,10.0,2017-03-27 19:57:29,True,1,1,3,113,Hibernating
291fbe0bef77808ae14b772b922cab74,295,1,29.99,29.99,5.0,2.0,2017-11-06 15:35:40,True,2,1,1,211,Hibernating
2927ce060949fd0254743a59f113578f,177,1,89.7,89.7,3.0,9.0,2018-03-05 11:23:21,False,3,1,2,312,Need Attention
292f9551978b9b5a9f73ad0e868ae810,491,1,119.9,119.9,2.0,22.0,2017-04-24 19:31:14,True,1,1,3,113,Hibernating
293281d3af111c095db09f3de577c62d,531,1,43.0,43.0,5.0,7.0,2017-03-16 12:22:33,True,1,1,1,111,Hibernating
29339c8e65ceb0e5743f50a8dfac0e28,379,1,34.99,34.99,5.0,6.0,2017-08-15 14:16:57,True,1,1,1,111,Hibernating
2933b9220ee0a0fa27f0dae046d4aff4,173,1,88.9,88.9,5.0,6.0,2018-03-09 12:19:56,False,3,1,2,312,Need Attention
293a0d1d0df31bbc3caaa535cf74486c,22,1,24.99,24.99,5.0,10.0,2018-08-06 22:14:59,False,4,1,1,411,New Customers
293aacb301c260f3bdeadf8e108f9c8f,134,1,59.9,59.9,4.0,6.0,2018-04-17 11:28:08,False,3,1,2,312,Need Attention
293c3046975820a0ba5b2a4acc8705dd,259,1,200.0,200.0,4.0,5.0,2017-12-12 18:04:22,True,2,1,4,214,Hibernating
293e235518731d47009eb72fd9cbb2cd,46,1,99.99,99.99,5.0,13.0,2018-07-13 17:37:24,False,4,1,3,413,New Customers
2943dcc45c44bdaed3264d350d13ca20,141,1,49.99,49.99,5.0,10.0,2018-04-09 18:50:21,False,3,1,2,312,Need Attention
2947c03745112e23dced5a2ab3f8c568,176,2,103.6,51.8,1.0,58.0,2018-03-05 15:32:16,False,3,1,3,313,Regular
29488261a24e871ffa002bcb2af944c0,324,1,161.5,161.5,3.0,10.0,2017-10-09 08:07:47,True,2,1,4,214,Hibernating
29518d17896d6a0902847dd45fc11516,218,1,20.0,20.0,5.0,13.0,2018-01-23 12:32:41,True,3,1,1,311,Need Attention
2953379eb7a88dc2f3ad11478e069174,198,1,99.99,99.99,1.0,23.0,2018-02-12 00:32:17,True,3,1,3,313,Regular
295a4623e709e63b30995101718ee775,176,1,13.9,13.9,3.0,11.0,2018-03-05 15:50:11,False,3,1,1,311,Need Attention
295e9c54b2bf6eef2eaf468e80788bc4,181,1,150.0,150.0,1.0,26.0,2018-03-01 13:42:27,True,3,1,3,313,Regular
296082239e7b3aadd6a3376fef0ff290,20,1,129.9,129.9,4.0,12.0,2018-08-08 15:17:46,False,4,1,3,413,New Customers
2960bbc2b7cd9bb35a59ba3f047004ec,313,1,105.89,105.89,1.0,4.0,2017-10-19 17:40:51,True,2,1,3,213,Hibernating
2964dcd7e8060025ce0a4a1d7a97fe27,327,1,370.47,370.47,4.0,18.0,2017-10-06 11:03:53,True,2,1,4,214,Hibernating
29651ef3b3f865c8f37e9fb3c5b0860d,380,1,198.0,198.0,4.0,5.0,2017-08-14 12:42:38,True,1,1,4,114,Hibernating
29672080cbd8b27fb618d67a6cc2a14c,349,1,54.9,54.9,1.0,8.0,2017-09-13 19:01:23,True,1,1,2,112,Hibernating
296808b56f85ae255d58f4b2d0d1649c,90,1,95.0,95.0,2.0,12.0,2018-05-30 23:05:14,False,4,1,3,413,New Customers
29682242915a222580f388e3515672a4,109,1,320.0,320.0,5.0,10.0,2018-05-12 06:33:05,False,4,1,4,414,New Customers
296abfdab73db3e8b962ba5c4389475f,112,1,319.98,319.98,1.0,8.0,2018-05-09 11:29:02,False,4,1,4,414,New Customers
2972286f33b3b191ff705035a1951441,345,1,749.99,749.99,5.0,9.0,2017-09-17 15:12:35,True,2,1,4,214,Hibernating
2974c99a793b46ea25efd72321e76966,536,1,10.99,10.99,4.0,6.0,2017-03-10 21:04:58,True,1,1,1,111,Hibernating
2979ee9a051b1e82604d7dfbfcec73ec,165,1,169.9,169.9,4.0,18.0,2018-03-17 13:54:33,False,3,1,4,314,Regular
297b0df27a85a8c6c3ba6600a4142d52,70,1,78.0,78.0,5.0,2.0,2018-06-19 17:14:30,False,4,1,2,412,New Customers
297c96c54137df28ac996350c38196d4,154,1,68.89,68.89,1.0,1.0,2018-03-28 11:12:19,False,3,1,2,312,Need Attention
297e280f30dfc1ac59db63ab7d98b87f,379,1,572.0,572.0,5.0,17.0,2017-08-15 13:30:12,True,1,1,4,114,Hibernating
2981d1943e024c9f88dbd736653225bb,352,1,218.36,218.36,5.0,17.0,2017-09-10 20:13:24,True,1,1,4,114,Hibernating
29822ca08dca951a79be070855d1126f,149,1,149.9,149.9,5.0,12.0,2018-04-02 13:13:36,False,3,1,3,313,Regular
2983fa4a4a704ab43f2f131e065a550c,289,1,24.0,24.0,5.0,10.0,2017-11-12 15:57:43,True,2,1,1,211,Hibernating
298e413b1f757ff4e361b4af0837c4f1,21,1,39.9,39.9,5.0,3.0,2018-08-07 16:57:36,False,4,1,1,411,New Customers
2993295e058544a70743ea9cb88e48e6,473,1,142.0,142.0,5.0,13.0,2017-05-12 22:30:52,True,1,1,3,113,Hibernating
299905e3934e9e181bfb2e164dd4b4f8,396,1,149.99,149.99,5.0,18.0,2017-07-29 11:55:02,True,1,1,3,113,Hibernating
299d64e6a025c66001d55353c13ace56,90,1,78.0,78.0,4.0,15.0,2018-05-30 15:41:11,False,4,1,2,412,New Customers
29a320c6171cd298488f738f26d0bd61,352,1,189.99,189.99,5.0,9.0,2017-09-10 21:27:03,True,1,1,4,114,Hibernating
29a553dd8a1a0a22d1ee92263463abe9,326,1,1599.99,1599.99,5.0,13.0,2017-10-07 14:59:47,True,2,1,4,214,Hibernating
29a8abb3c40ac7c4b9f0c0d164caca94,483,1,17.89,17.89,5.0,14.0,2017-05-02 21:24:03,True,1,1,1,111,Hibernating
29af62489367755ed8f64be040aa0e7a,309,1,56.99,56.99,4.0,10.0,2017-10-23 21:22:27,True,2,1,2,212,Hibernating
29b0b21f7392f0a825de546f28d621bb,125,1,145.9,145.9,5.0,7.0,2018-04-26 00:18:49,False,3,1,3,313,Regular
29b186723b197669f69b7d63c3e27c07,363,1,229.99,229.99,5.0,25.0,2017-08-30 21:12:28,True,1,1,4,114,Hibernating
29b5825f7138d1010b5bbfbd129104c9,169,1,192.0,192.0,5.0,7.0,2018-03-12 18:04:05,False,3,1,4,314,Regular
29b61b8868018a0e4dba5681476e7ec3,175,1,13.65,13.65,3.0,21.0,2018-03-06 16:03:19,False,3,1,1,311,Need Attention
29bcfc72ff374fd3955458d77e1b25ee,140,1,60.1,60.1,5.0,6.0,2018-04-11 13:22:20,False,3,1,2,312,Need Attention
29c4f434387f5c3dec4943cf59acad99,271,1,49.99,49.99,5.0,11.0,2017-11-30 15:40:35,True,2,1,2,212,Hibernating
29c50454ab44ffc215c1689ffc1fe783,295,1,18.9,18.9,5.0,10.0,2017-11-06 17:37:07,True,2,1,1,211,Hibernating
29c5fb3926f681168a4df2c0bee394c2,166,1,64.9,64.9,5.0,20.0,2018-03-16 14:45:05,False,3,1,2,312,Need Attention
29c6b20b1adbe3f613a903c6a0a7d52d,208,1,199.8,199.8,1.0,19.0,2018-02-02 12:06:06,True,3,1,4,314,Regular
29c8de5b1116c9acbaec4e6f4178441b,396,1,174.44,174.44,5.0,13.0,2017-07-29 13:49:38,True,1,1,4,114,Hibernating
29c9f44d12aaaf0afc94431a03adb873,50,1,49.9,49.9,5.0,4.0,2018-07-09 18:11:59,False,4,1,2,412,New Customers
29ca20390ebb1a670b4f22c0bf757b7c,79,1,49.99,49.99,4.0,2.0,2018-06-11 13:34:54,False,4,1,2,412,New Customers
29cae4eac830b7c65e5250dc9ee77ea6,216,1,40.49,40.49,5.0,14.0,2018-01-25 12:09:32,True,3,1,1,311,Need Attention
29caf1c14d2b55e37c257f2fc5d8c44d,52,1,41.9,41.9,2.0,7.0,2018-07-07 15:57:22,False,4,1,1,411,New Customers
29cbe38752ab1949f4156179046eeef9,435,1,44.9,44.9,5.0,8.0,2017-06-20 10:42:59,True,1,1,1,111,Hibernating
29ce080f06ae639f25b0a63dfdbe38fe,51,1,199.99,199.99,5.0,3.0,2018-07-08 22:26:16,False,4,1,4,414,New Customers
29d12609e73eaaa26d113a5e5d4ace53,191,1,22.5,22.5,3.0,2.0,2018-02-18 22:21:53,True,3,1,1,311,Need Attention
29d404644ba0bd6a54aa84f0807f8f40,23,1,527.9,527.9,2.0,28.0,2018-08-06 12:35:39,False,4,1,4,414,New Customers
29d480bdfb659a36a30c6443ae80a443,335,1,74.8,74.8,5.0,9.0,2017-09-27 15:13:00,True,2,1,2,212,Hibernating
29d56ba9603f96d29d2a776a5b321635,22,1,34.5,34.5,5.0,9.0,2018-08-07 12:37:44,False,4,1,1,411,New Customers
29e193653eb2ef45eb844b811fa9ae76,256,1,27.99,27.99,,11.0,2017-12-16 00:58:56,True,2,1,1,211,Hibernating
29e3eaf7a6a8f70469a316af260c59e6,389,1,18.99,18.99,5.0,16.0,2017-08-05 12:58:51,True,1,1,1,111,Hibernating
29e3eb2c193ceccf332bb40113bb513c,278,1,48.3,48.3,5.0,25.0,2017-11-24 13:48:39,True,2,1,2,212,Hibernating
29e62f773358aef29e7e421b95dea4e0,222,1,222.0,222.0,5.0,11.0,2018-01-19 14:12:06,True,2,1,4,214,Hibernating
29e84f0137ebeb665d3982dbbe5d22e4,330,1,53.9,53.9,4.0,7.0,2017-10-02 20:17:14,True,2,1,2,212,Hibernating
29ec863e9db5d3362ee2118c277f8d66,349,1,90.0,90.0,5.0,5.0,2017-09-14 12:37:20,True,1,1,3,113,Hibernating
29f0412128aa2713aac662a2c36d97c3,302,1,150.0,150.0,5.0,6.0,2017-10-30 18:43:07,True,2,1,3,213,Hibernating
29f1f8a83a995827d778b042a1e16cb7,175,1,179.0,179.0,5.0,7.0,2018-03-07 14:44:23,False,3,1,4,314,Regular
29f630c11474af3e0def812741bf85b9,468,1,16.9,16.9,5.0,7.0,2017-05-17 16:23:40,True,1,1,1,111,Hibernating
29fa253f2dcf257608c1d2296560d60d,33,1,245.0,245.0,5.0,14.0,2018-07-26 16:51:49,False,4,1,4,414,New Customers
2a0268b911553ed982a5f628d5791445,218,1,180.0,180.0,1.0,18.0,2018-01-22 21:53:53,True,3,1,4,314,Regular
2a07bb527e9136109981057d48af3924,23,1,61.4,61.4,5.0,12.0,2018-08-05 17:03:33,False,4,1,2,412,New Customers
2a117e51457d1bf9070aad3c0effa03e,90,1,59.99,59.99,5.0,8.0,2018-05-30 22:55:26,False,4,1,2,412,New Customers
2a11aff1149cd4eb6f3999a463681338,503,1,89.9,89.9,4.0,15.0,2017-04-12 21:33:29,True,1,1,3,113,Hibernating
2a1498fc7c4e907d9881648ce5464141,132,1,79.99,79.99,4.0,7.0,2018-04-19 11:27:47,False,3,1,2,312,Need Attention
2a1bad624a5572429b2f0bdc933798b7,143,1,89.99,89.99,5.0,8.0,2018-04-07 21:37:46,False,3,1,3,313,Regular
2a1cc8adfd0822f51e376529f51bdedd,243,1,53.99,53.99,5.0,7.0,2017-12-29 00:08:37,True,2,1,2,212,Hibernating
2a20697e5508f62175c47760b460bd01,582,1,42.99,42.99,5.0,6.0,2017-01-23 20:21:12,True,1,1,1,111,Hibernating
2a21b7a2dc690c223407ba844254c780,106,1,120.0,120.0,3.0,28.0,2018-05-15 11:59:32,False,4,1,3,413,New Customers
2a2516124968ae352470365881edee89,159,1,44.99,44.99,5.0,5.0,2018-03-23 12:00:17,False,3,1,1,311,Need Attention
2a2eeca87e56515b095e26141f95a2ce,289,1,179.49,179.49,5.0,3.0,2017-11-13 10:11:21,True,2,1,4,214,Hibernating
2a357a879d61172c33daeae85b0539f7,105,1,159.8,159.8,5.0,5.0,2018-05-15 16:42:36,False,4,1,4,414,New Customers
2a358bf509c82258d0d6171fcb325870,175,1,35.0,35.0,5.0,9.0,2018-03-07 13:26:20,False,3,1,1,311,Need Attention
2a36404701b15c414647a2ec2102baba,50,2,314.0,157.0,5.0,20.5,2018-07-09 19:46:18,False,4,1,4,414,New Customers
2a3646bd81800eaee94e62812eb7a7f9,282,1,300.0,300.0,1.0,37.0,2017-11-20 11:45:14,True,2,1,4,214,Hibernating
2a393a5dee1588a253bb682ce017c9bc,187,1,44.9,44.9,3.0,24.0,2018-02-23 13:48:02,True,3,1,1,311,Need Attention
2a3a5bae0b57229801b0b4b24e4b6ea5,74,1,50.0,50.0,1.0,10.0,2018-06-15 20:24:11,False,4,1,2,412,New Customers
2a3b73d1743455daac67fa32f2946575,418,1,24.75,24.75,5.0,10.0,2017-07-06 21:14:50,True,1,1,1,111,Hibernating
2a3d4df1de5c9feee497328298916d41,243,2,204.8,102.4,3.5,15.5,2017-12-28 16:42:46,True,2,1,4,214,Hibernating
2a46fb94aef5cbeeb850418118cee090,203,1,129.9,129.9,5.0,19.0,2018-02-07 11:36:42,True,3,1,3,313,Regular
2a4840077c0baca02a02e5f8228d148b,48,1,39.99,39.99,5.0,11.0,2018-07-12 14:14:51,False,4,1,1,411,New Customers
2a48860e7a8aa50f094a56b5debe3d6f,286,1,166.99,166.99,5.0,5.0,2017-11-16 12:18:00,True,2,1,4,214,Hibernating
2a4d0e55e4ed0ecbf895814a0a24312e,190,1,100.0,100.0,5.0,2.0,2018-02-19 18:47:52,True,3,1,3,313,Regular
2a532e879c1278727d9d7001890cd333,217,2,174.39,87.195,4.5,17.0,2018-01-24 11:18:06,True,3,1,4,314,Regular
2a58bec493dc5a78d8bded85c515b96b,267,1,81.2,81.2,1.0,16.0,2017-12-04 19:13:48,True,2,1,2,212,Hibernating
2a59d41f81e3acce1b25fac07ad68566,211,1,105.9,105.9,5.0,10.0,2018-01-30 14:33:07,True,3,1,3,313,Regular
2a59d89d0b8ff33ea0830057b43aebe9,172,1,35.0,35.0,5.0,19.0,2018-03-09 15:17:28,False,3,1,1,311,Need Attention
2a65ab9b9d6466e60b78da267f4c298b,87,1,28.69,28.69,1.0,8.0,2018-06-02 20:23:49,False,4,1,1,411,New Customers
2a6882983daf46321db71a7b1cb14bfd,403,1,69.9,69.9,5.0,4.0,2017-07-21 21:47:09,True,1,1,2,112,Hibernating
2a6acf3cb8bdeafa065e144d2d7e7686,489,1,399.9,399.9,5.0,25.0,2017-04-27 12:51:37,True,1,1,4,114,Hibernating
2a6c8c25d4856b82e285868d3e4f3d5c,407,1,10.16,10.16,5.0,17.0,2017-07-18 01:48:56,True,1,1,1,111,Hibernating
2a6cb5039e5e1e7c058a8190753b531e,148,1,99.0,99.0,3.0,4.0,2018-04-02 18:18:22,False,3,1,3,313,Regular
2a6eb49c4cd1fe413141297089a4545e,418,1,26.69,26.69,5.0,11.0,2017-07-06 17:17:24,True,1,1,1,111,Hibernating
2a7230e23560f09790ff1730db0975d5,248,1,149.99,149.99,5.0,17.0,2017-12-23 22:08:13,True,2,1,3,213,Hibernating
2a7316b9ce7b3736a55f2cacfa3e90ea,235,1,169.9,169.9,3.0,11.0,2018-01-05 16:36:51,True,2,1,4,214,Hibernating
2a7728b8d57b8876d36069dc52f79e21,269,1,43.9,43.9,5.0,7.0,2017-12-02 18:45:26,True,2,1,1,211,Hibernating
2a7dd663caca8ff00efe737d51a5aeaf,229,1,136.99,136.99,3.0,19.0,2018-01-12 10:09:49,True,2,1,3,213,Hibernating
2a84e8f124c11dc575348124fa047943,258,1,109.9,109.9,4.0,14.0,2017-12-14 07:11:39,True,2,1,3,213,Hibernating
2a88513c7f614b01104e0cde5e587a84,405,1,139.9,139.9,5.0,1.0,2017-07-20 10:14:47,True,1,1,3,113,Hibernating
2a8df8993f6706724f305e6f9b699105,33,1,209.0,209.0,5.0,4.0,2018-07-26 17:36:06,False,4,1,4,414,New Customers
2a8f929287429e825e794f73d916e5e4,159,1,53.9,53.9,5.0,15.0,2018-03-22 16:08:23,False,3,1,2,312,Need Attention
2a97090125bc64367040b2c040bfdd39,32,1,27.9,27.9,4.0,4.0,2018-07-27 15:07:38,False,4,1,1,411,New Customers
2a9734cc9012fa6a0dddf72be130aaec,11,1,49.89,49.89,4.0,3.0,2018-08-18 09:43:00,False,4,1,2,412,New Customers
2a9740b80f4bf690a9f5bdece3b5fbc3,570,1,104.9,104.9,5.0,7.0,2017-02-05 12:18:08,True,1,1,3,113,Hibernating
2a98d7018ba221c3748b4c9f23a1d31c,155,1,122.99,122.99,4.0,16.0,2018-03-27 14:00:12,False,3,1,3,313,Regular
2a9c9698ae8fb45eee69ca8808382671,344,1,335.4,335.4,5.0,9.0,2017-09-18 20:11:16,True,2,1,4,214,Hibernating
2aa3c92d851146aa23373d3d9baf1397,249,1,78.45,78.45,1.0,47.0,2017-12-22 15:20:28,True,2,1,2,212,Hibernating
2aaa11427ffc2f7feb05762d7a6068c6,285,1,106.0,106.0,5.0,13.0,2017-11-17 13:15:53,True,2,1,3,213,Hibernating
2aafc5241571cdd2006d5570da1b5445,28,1,98.99,98.99,5.0,8.0,2018-07-31 16:32:47,False,4,1,3,413,New Customers
2ab1754a3f82d3ddc9ea1e80a2be1e3a,371,1,39.9,39.9,5.0,5.0,2017-08-23 07:16:09,True,1,1,1,111,Hibernating
2ab37b5e0ba3bbe1919121ba60cfd900,301,1,149.9,149.9,5.0,7.0,2017-10-31 22:13:39,True,2,1,3,213,Hibernating
2ab61ddcf4415fb0daee204a1112a8da,236,1,119.8,119.8,5.0,11.0,2018-01-04 22:55:56,True,2,1,3,213,Hibernating
2ab6849c49556e537fc2b22a52888a2a,35,1,51.9,51.9,5.0,7.0,2018-07-24 19:44:56,False,4,1,2,412,New Customers
2ab762d43195d0d50046acf0fba47b63,95,1,101.08,101.08,2.0,9.0,2018-05-25 23:56:57,False,4,1,3,413,New Customers
2ab7fad20e1c4c7747dfc91137b862cf,528,1,99.99,99.99,4.0,11.0,2017-03-19 12:41:44,True,1,1,3,113,Hibernating
2aba7239448982a76a0a79666419e3a3,220,2,151.8,75.9,5.0,21.0,2018-01-20 17:53:37,True,2,1,3,213,Hibernating
2abafbfa7385c2386184f1fc5842463c,54,1,199.9,199.9,3.0,7.0,2018-07-06 10:19:18,False,4,1,4,414,New Customers
2ac4a8dbe057366eb424915ba868c565,416,1,54.9,54.9,5.0,8.0,2017-07-08 21:11:41,True,1,1,2,112,Hibernating
2ac6f6d09c75bb721defa2eb7a4f52a1,302,2,43.8,21.9,4.0,10.5,2017-10-31 00:48:08,True,2,1,1,211,Hibernating
2ac7bf33d2ed0b6f7b23f5ab5688b30e,5,1,97.99,97.99,5.0,5.0,2018-08-23 18:06:57,False,4,1,3,413,New Customers
2ad022ab11a664314bdc2ee67ec89beb,311,1,87.8,87.8,3.0,9.0,2017-10-21 15:07:40,True,2,1,2,212,Hibernating
2ad3fd1a4a4c8dd70d848f625b27f4ed,405,1,213.0,213.0,5.0,15.0,2017-07-20 14:03:36,True,1,1,4,114,Hibernating
2ad74bb684a664f51ee6dad7dad60c9b,138,1,137.0,137.0,1.0,24.0,2018-04-13 01:14:51,False,3,1,3,313,Regular
2ad996bce05e1f13b3f12324d1eed29f,229,1,39.99,39.99,5.0,8.0,2018-01-12 09:52:54,True,2,1,1,211,Hibernating
2adedf87bb253342f754153b4d145eca,91,1,39.99,39.99,5.0,3.0,2018-05-29 21:46:28,False,4,1,1,411,New Customers
2ae2f3c177c42fc53754aa89990633fe,102,1,299.0,299.0,5.0,5.0,2018-05-18 15:55:05,False,4,1,4,414,New Customers
2ae6a57dcdd2f1424598fc480cbf698a,192,2,385.7,192.85,5.0,18.5,2018-02-18 12:40:55,True,3,1,4,314,Regular
2ae8173a688e326821403a5b7a6858c2,526,1,2999.89,2999.89,4.0,15.0,2017-03-20 19:11:14,True,1,1,4,114,Hibernating
2aeb0dfa26aedb90b657e97b5e32c1fd,76,1,28.0,28.0,4.0,7.0,2018-06-13 16:03:13,False,4,1,1,411,New Customers
2aedf0bc7d7202ac00a0d7bea68a310f,447,1,169.99,169.99,5.0,11.0,2017-06-08 08:52:19,True,1,1,4,114,Hibernating
2af002fc8264fde832eed43f914b9cd3,14,1,59.98,59.98,4.0,7.0,2018-08-15 10:11:51,False,4,1,2,412,New Customers
2af0911d94538ca50b926691a15d98d3,208,1,271.25,271.25,1.0,32.0,2018-02-02 12:15:33,True,3,1,4,314,Regular
2af34d418eacbc521ce72160fdea52d7,275,1,36.99,36.99,5.0,25.0,2017-11-26 21:38:50,True,2,1,1,211,Hibernating
2af4a10e85eb4e2139698fd8dec91052,341,1,33.8,33.8,5.0,14.0,2017-09-21 15:50:40,True,2,1,1,211,Hibernating
2afd8407e92dbb672561a38211ee563a,114,1,260.70000000000005,260.70000000000005,1.0,8.0,2018-05-07 12:12:25,False,3,1,4,314,Regular
2afe882179ea5c1eb6c9f527fb19ad4a,133,1,359.8,359.8,4.0,2.0,2018-04-18 12:22:26,False,3,1,4,314,Regular
2b0039d980ecb93ae5fd4db28402f7df,140,1,34.9,34.9,4.0,12.0,2018-04-11 10:47:51,False,3,1,1,311,Need Attention
2b01ddcb67f2e36286975af102540c74,152,1,65.0,65.0,5.0,5.0,2018-03-30 10:26:05,False,3,1,2,312,Need Attention
2b031e5d0de707138f3a0050fc420d03,42,1,19.9,19.9,5.0,5.0,2018-07-18 12:24:30,False,4,1,1,411,New Customers
2b08b37c414eedba2764accd09699c60,39,1,219.98,219.98,5.0,19.0,2018-07-21 08:41:25,False,4,1,4,414,New Customers
2b0bda017562cf8484be73cf9b0e0d9c,316,1,39.0,39.0,5.0,8.0,2017-10-16 21:49:56,True,2,1,1,211,Hibernating
2b0c1564bcf7138c8efacec0bb084c43,76,1,49.9,49.9,5.0,11.0,2018-06-14 01:09:41,False,4,1,2,412,New Customers
2b100d3737ff053e5003640064ee6ad8,307,2,78.89,39.445,4.0,12.5,2017-10-25 18:46:38,True,2,1,2,212,Hibernating
2b1198e69c118dfb09cf6ec52614b9ef,100,1,39.99,39.99,5.0,5.0,2018-05-21 10:24:46,False,4,1,1,411,New Customers
2b12ae1b4682dd8ee1e8cdc04dc9f37d,190,1,43.8,43.8,3.0,13.0,2018-02-20 13:35:32,True,3,1,1,311,Need Attention
2b161eaf4956b131691842e87b3c39c7,169,3,195.04,65.01333333333334,4.333333333333333,9.0,2018-03-13 09:45:56,False,3,1,4,314,Regular
2b18cd5c428106cc024ee2cc951a0b68,15,1,59.99,59.99,1.0,18.0,2018-08-14 14:49:15,False,4,1,2,412,New Customers
2b19910e856b2ba3e7257e63a093a3df,337,2,184.0,92.0,4.0,2.0,2017-09-26 10:24:26,True,2,1,4,214,Hibernating
2b1ff9585b05c73232a93e5440697094,210,1,199.0,199.0,4.0,9.0,2018-01-31 11:33:30,True,3,1,4,314,Regular
2b2020df99e90ebd37aabac53ef29e56,184,1,122.99,122.99,5.0,14.0,2018-02-25 21:26:25,True,3,1,3,313,Regular
2b21acf35bb99e01d64acdf686ba9856,337,1,179.9,179.9,5.0,8.0,2017-09-25 22:22:18,True,2,1,4,214,Hibernating
2b242c41ff41dd94d733c61d9edd5bef,278,1,53.99,53.99,5.0,4.0,2017-11-24 08:55:16,True,2,1,2,212,Hibernating
2b24e40c0a1dd4aca48fe3b3aa7aa615,277,1,52.9,52.9,5.0,11.0,2017-11-24 22:21:59,True,2,1,2,212,Hibernating
2b289dc25b5f473ec797c9b4d7bc7129,446,1,279.0,279.0,5.0,13.0,2017-06-09 13:17:09,True,1,1,4,114,Hibernating
2b2a8548b5552173e43563660de11e2f,300,1,82.9,82.9,4.0,8.0,2017-11-01 20:19:48,True,2,1,2,212,Hibernating
2b35e83d758a0ab03ac21e29c2a959f8,131,1,110.0,110.0,5.0,18.0,2018-04-20 10:57:14,False,3,1,3,313,Regular
2b376827b1a2dbba2e1d7402c3da90de,170,1,69.0,69.0,5.0,14.0,2018-03-11 20:30:19,False,3,1,2,312,Need Attention
2b3c8edb70d2a928165d853add3ee4b3,452,1,47.0,47.0,,16.0,2017-06-03 13:13:42,True,1,1,1,111,Hibernating
2b4343622681ecc588d6e9497404e779,450,1,81.99,81.99,4.0,15.0,2017-06-04 17:04:40,True,1,1,2,112,Hibernating
2b43c6254527a0919214430775f3b927,50,1,219.0,219.0,3.0,1.0,2018-07-10 00:32:48,False,4,1,4,414,New Customers
2b43c6b981338ddee4ac29f90ec9331e,488,1,369.9,369.9,5.0,19.0,2017-04-28 12:04:49,True,1,1,4,114,Hibernating
2b50264af857ad93e50606f1716ee8d3,89,1,68.65,68.65,5.0,11.0,2018-05-31 19:36:02,False,4,1,2,412,New Customers
2b53267d59423e552bc93a0e771f4ade,178,1,149.0,149.0,5.0,9.0,2018-03-03 17:11:11,False,3,1,3,313,Regular
2b542e9d53c87acac31bfb965c7c3ae0,417,1,59.9,59.9,4.0,18.0,2017-07-07 21:13:47,True,1,1,2,112,Hibernating
2b5cb158bce256f401d39bf934189c86,23,1,62.9,62.9,4.0,3.0,2018-08-06 09:17:53,False,4,1,2,412,New Customers
2b5f358d18ba39a7e1b2f702b598eae9,68,1,265.0,265.0,5.0,5.0,2018-06-21 17:06:21,False,4,1,4,414,New Customers
2b63b9bd77ab9906889f9c5a1039bf00,561,1,143.8,143.8,5.0,9.0,2017-02-13 22:25:42,True,1,1,3,113,Hibernating
2b69e08c7d73eefaa9a2d158276cf02d,552,1,75.0,75.0,5.0,7.0,2017-02-22 16:04:36,True,1,1,2,112,Hibernating
2b6b968a762cd64638a40fbd082f8c75,409,1,119.9,119.9,5.0,10.0,2017-07-15 16:11:19,True,1,1,3,113,Hibernating
2b709626401beed2b8a30a2c4ff6a042,173,1,45.6,45.6,5.0,17.0,2018-03-09 14:15:46,False,3,1,1,311,Need Attention
2b732aeb1a2c70bcc9c94e24fe3713fb,50,1,1129.99,1129.99,5.0,1.0,2018-07-09 21:16:50,False,4,1,4,414,New Customers
2b775b75afa0be08220fb73a7e68df3b,302,2,93.99,46.995000000000005,5.0,12.5,2017-10-30 19:25:26,True,2,1,3,213,Hibernating
2b842623fba75f7ccdf6ec1cf473c989,62,1,129.0,129.0,4.0,13.0,2018-06-28 12:56:12,False,4,1,3,413,New Customers
2b84aa7dd6e854a4bc775fbc095504ee,88,1,84.99,84.99,5.0,26.0,2018-06-01 21:39:31,False,4,1,2,412,New Customers
